predication_id	indicator_type	predicate_start_index	predicate_end_index	predicate	predicate_definition	subject_start_index	subject_end_index	subject_score	subject_text	subject_pref_name	subject_CUI	subject_stype_name	subject_stype_desc	subject_desc	object_start_index	object_end_index	object_score	object_text	object_pref_name	object_CUI	object_stype_name	object_stype_desc	object_desc	sentence	sentence_html	pmid	uniq_id	form_sent	form_sub_text	form_obj_text
0	null	56	60	PROCESS_OF	null	62	75	0	Danon disease	Glycogen Storage Disease Type IIb	C0878677	Disease or Syndrome	A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.	An X-linked dominant multisystem disorder resulting in cardiomyopathy, myopathy and INTELLECTUAL DISABILITY. It is caused by mutation in the gene encoding LYSOSOMAL-ASSOCIATED MEMBRANE PROTEIN 2.	48	56	0	patients	Patients	C0030705	Human	Modern man, the only remaining species of the Homo genus.	Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.	PURPOSE: To describe the ophthalmic findings in patients with Danon disease, an X-linked condition causing cardiomyopathy in males and females.	<div>PURPOSE: To describe the ophthalmic findings in <strong>patients</strong> with <strong>Danon disease</strong>, an X-linked condition causing cardiomyopathy in males and females.</div>	16751040	uniq_id_b162	"PURPOSE: To describe the ophthalmic findings in <span class=""object_text"">patients</span> with <span class=""subject_text"">Danon disease</span>, an X-linked condition causing cardiomyopathy in males and females."	"""<span class=""subject_text"">Danon disease</span>"""	"""<span class=""object_text"">patients</span>"""
0	null	99	106	CAUSES	null	62	75	0	Danon disease	Glycogen Storage Disease Type IIb	C0878677	Disease or Syndrome	A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.	An X-linked dominant multisystem disorder resulting in cardiomyopathy, myopathy and INTELLECTUAL DISABILITY. It is caused by mutation in the gene encoding LYSOSOMAL-ASSOCIATED MEMBRANE PROTEIN 2.	107	121	0	cardiomyopathy	Cardiomyopathies	C0878544	Disease or Syndrome	A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.	condition in which there is a deviation from or interruption of the normal structure or function of the myocardium, the middle and thickest layer of the heart wall, composed of heart muscle.	PURPOSE: To describe the ophthalmic findings in patients with Danon disease, an X-linked condition causing cardiomyopathy in males and females.	<div>PURPOSE: To describe the ophthalmic findings in patients with <strong>Danon disease</strong>, an X-linked condition causing <strong>cardiomyopathy</strong> in males and females.</div>	16751040	uniq_id_b163	"PURPOSE: To describe the ophthalmic findings in patients with <span class=""subject_text"">Danon disease</span>, an X-linked condition causing <span class=""object_text"">cardiomyopathy</span> in males and females."	"""<span class=""subject_text"">Danon disease</span>"""	"""<span class=""object_text"">cardiomyopathy</span>"""
0	null	121	123	PROCESS_OF	null	107	121	0	cardiomyopathy	Cardiomyopathies	C0878544	Disease or Syndrome	A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.	condition in which there is a deviation from or interruption of the normal structure or function of the myocardium, the middle and thickest layer of the heart wall, composed of heart muscle.	125	130	0	males	Males	C0086582	Human	Modern man, the only remaining species of the Homo genus.	use in conjunction with a disease, disorder, dysfunction, body system, or function which is gender specific.	PURPOSE: To describe the ophthalmic findings in patients with Danon disease, an X-linked condition causing cardiomyopathy in males and females.	<div>PURPOSE: To describe the ophthalmic findings in patients with Danon disease, an X-linked condition causing <strong>cardiomyopathy</strong> in <strong>males</strong> and females.</div>	16751040	uniq_id_b164	"PURPOSE: To describe the ophthalmic findings in patients with Danon disease, an X-linked condition causing <span class=""subject_text"">cardiomyopathy</span> in <span class=""object_text"">males</span> and females."	"""<span class=""subject_text"">cardiomyopathy</span>"""	"""<span class=""object_text"">males</span>"""
0	null	121	123	PROCESS_OF	null	107	121	0	cardiomyopathy	Cardiomyopathies	C0878544	Disease or Syndrome	A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.	condition in which there is a deviation from or interruption of the normal structure or function of the myocardium, the middle and thickest layer of the heart wall, composed of heart muscle.	135	142	0	females	Females	C0086287	Human	Modern man, the only remaining species of the Homo genus.	Human. null	PURPOSE: To describe the ophthalmic findings in patients with Danon disease, an X-linked condition causing cardiomyopathy in males and females.	<div>PURPOSE: To describe the ophthalmic findings in patients with Danon disease, an X-linked condition causing <strong>cardiomyopathy</strong> in males and <strong>females</strong>.</div>	16751040	uniq_id_b165	"PURPOSE: To describe the ophthalmic findings in patients with Danon disease, an X-linked condition causing <span class=""subject_text"">cardiomyopathy</span> in males and <span class=""object_text"">females</span>."	"""<span class=""subject_text"">cardiomyopathy</span>"""	"""<span class=""object_text"">females</span>"""
0	null	0	0	PROCESS_OF	null	128	135	0	suicide	Suicide	C0038661	Injury or Poisoning	A traumatic wound, injury, or poisoning caused by an external agent or force.	act or an instance of intentionally killing oneself.	122	127	0	Black	African American	C0085756	Human	Modern man, the only remaining species of the Homo genus.	any person with African ethnic background whose home or birthplace is in the Americas, exluding AFRICAN CARIBBEAN.	We surveyed a community sample of 423 adult men and women of African descent to determine acculturation's relationship to Black suicide.	<div>We surveyed a community sample of 423 adult men and women of African descent to determine acculturation's relationship to <strong>Black</strong> <strong>suicide</strong>.</div>	16020163	uniq_id_b166	"We surveyed a community sample of 423 adult men and women of African descent to determine acculturation's relationship to <span class=""object_text"">Black</span> <span class=""subject_text"">suicide</span>."	"""<span class=""subject_text"">suicide</span>"""	"""<span class=""object_text"">Black</span>"""
0	null	0	0	ISA	null	54	57	0	men	Male population group	C0025266	Human	Modern man, the only remaining species of the Homo genus.	Human males as cultural, psychological, sociological, political, and economic entities.	38	43	0	adult	Adult	C0001675	Human	Modern man, the only remaining species of the Homo genus.	A person having attained full growth or maturity. Adults are of 19 through 44 years of age. For a person between 19 and 24 years of age, YOUNG ADULT is available.	We surveyed a community sample of 423 adult men and women of African descent to determine acculturation's relationship to Black suicide.	<div>We surveyed a community sample of 423 <strong>adult</strong> men and wo<strong>men</strong> of African descent to determine acculturation's relationship to Black suicide.</div>	16020163	uniq_id_b167	"We surveyed a community sample of 423 <span class=""object_text"">adult</span> men and wo<span class=""subject_text"">men</span> of African descent to determine acculturation's relationship to Black suicide."	"""<span class=""subject_text"">men</span>"""	"""<span class=""object_text"">adult</span>"""
0	null	0	0	ISA	null	52	57	0	women	Woman	C0043210	Human	Modern man, the only remaining species of the Homo genus.	Human females as cultural, psychological, sociological, political, and economic entities.	38	43	0	adult	Adult	C0001675	Human	Modern man, the only remaining species of the Homo genus.	A person having attained full growth or maturity. Adults are of 19 through 44 years of age. For a person between 19 and 24 years of age, YOUNG ADULT is available.	We surveyed a community sample of 423 adult men and women of African descent to determine acculturation's relationship to Black suicide.	<div>We surveyed a community sample of 423 <strong>adult</strong> men and <strong>women</strong> of African descent to determine acculturation's relationship to Black suicide.</div>	16020163	uniq_id_b168	"We surveyed a community sample of 423 <span class=""object_text"">adult</span> men and <span class=""subject_text"">women</span> of African descent to determine acculturation's relationship to Black suicide."	"""<span class=""subject_text"">women</span>"""	"""<span class=""object_text"">adult</span>"""
0	null	106	118	AFFECTS	null	90	103	0	acculturation	Acculturation	C0000943	Social Behavior	Behavior that is a direct result or function of the interaction of humans or animals with their fellows. This includes behavior that may be considered anti-social.	Process of cultural change in which one group or members of a group assimilate various cultural patterns from another.	128	135	0	suicide	Suicide	C0038661	Injury or Poisoning	A traumatic wound, injury, or poisoning caused by an external agent or force.	act or an instance of intentionally killing oneself.	We surveyed a community sample of 423 adult men and women of African descent to determine acculturation's relationship to Black suicide.	<div>We surveyed a community sample of 423 adult men and women of African descent to determine <strong>acculturation</strong>'s relationship to Black <strong>suicide</strong>.</div>	16020163	uniq_id_b169	"We surveyed a community sample of 423 adult men and women of African descent to determine <span class=""subject_text"">acculturation</span>'s relationship to Black <span class=""object_text"">suicide</span>."	"""<span class=""subject_text"">acculturation</span>"""	"""<span class=""object_text"">suicide</span>"""
0	null	87	96	ISA	null	97	112	0	choriocarcinoma	Choriocarcinoma	C0008497	Neoplastic Process	A new and abnormal growth of tissue in which the growth is uncontrolled and progressive. The growths may be malignant or benign.	malignant metastatic form of trophoblastic tumors, contains sheets of undifferentiated cytotrophoblasts and syncytiotrophoblasts; characterized by the large amounts of chorionic gonadotropin produced; tissue origins can be placental (fetal) or non-placental.	74	86	0	malignancies	Malignant Neoplasms	C0006826	Neoplastic Process	A new and abnormal growth of tissue in which the growth is uncontrolled and progressive. The growths may be malignant or benign.	new abnormal tissue that grows by excessive cellular division and proliferation more rapidly than normal and continues to grow after the stimuli that initiated the new growth cease; tumors perform no useful body function and may be benign or malignant; benign neoplasms are a noncancerous growth that does not invade nearby tissue or spread to other parts of the body; malignant neoplasms or cancer show a greater degree of anaplasia and have the properties of invasion and metastasis; neoplasm terms herein do not distinguish between benign or malignant states, use references listed to cover this concept.	The placental isozyme (PLAP) is an oncofetal antigen expressed in several malignancies including choriocarcinoma, seminoma and ovarian carcinoma.	<div>The placental isozyme (PLAP) is an oncofetal antigen expressed in several <strong>malignancies</strong> including <strong>choriocarcinoma</strong>, seminoma and ovarian carcinoma.</div>	16372914	uniq_id_b170	"The placental isozyme (PLAP) is an oncofetal antigen expressed in several <span class=""object_text"">malignancies</span> including <span class=""subject_text"">choriocarcinoma</span>, seminoma and ovarian carcinoma."	"""<span class=""subject_text"">choriocarcinoma</span>"""	"""<span class=""object_text"">malignancies</span>"""
0	null	87	96	ISA	null	114	122	0	seminoma	Seminoma	C0036631	Neoplastic Process	A new and abnormal growth of tissue in which the growth is uncontrolled and progressive. The growths may be malignant or benign.	A radiosensitive, malignant neoplasm of the testis, thought to be derived from primordial germ cells of the sexually undifferentiated embryonic gonad. There are three variants: classical (typical), the most common type; anaplastic; and spermatocytic. The classical seminoma is composed of fairly well differentiated sheets or cords of uniform polygonal or round cells (seminoma cells), each cell having abundant clear cytoplasm, distinct cell membranes, a centrally placed round nucleus, and one or more nucleoli. In the female, a grossly and histologically identical neoplasm, known as dysgerminoma, occurs. (Dorland, 27th ed)	74	86	0	malignancies	Malignant Neoplasms	C0006826	Neoplastic Process	A new and abnormal growth of tissue in which the growth is uncontrolled and progressive. The growths may be malignant or benign.	new abnormal tissue that grows by excessive cellular division and proliferation more rapidly than normal and continues to grow after the stimuli that initiated the new growth cease; tumors perform no useful body function and may be benign or malignant; benign neoplasms are a noncancerous growth that does not invade nearby tissue or spread to other parts of the body; malignant neoplasms or cancer show a greater degree of anaplasia and have the properties of invasion and metastasis; neoplasm terms herein do not distinguish between benign or malignant states, use references listed to cover this concept.	The placental isozyme (PLAP) is an oncofetal antigen expressed in several malignancies including choriocarcinoma, seminoma and ovarian carcinoma.	<div>The placental isozyme (PLAP) is an oncofetal antigen expressed in several <strong>malignancies</strong> including choriocarcinoma, <strong>seminoma</strong> and ovarian carcinoma.</div>	16372914	uniq_id_b171	"The placental isozyme (PLAP) is an oncofetal antigen expressed in several <span class=""object_text"">malignancies</span> including choriocarcinoma, <span class=""subject_text"">seminoma</span> and ovarian carcinoma."	"""<span class=""subject_text"">seminoma</span>"""	"""<span class=""object_text"">malignancies</span>"""
0	null	87	96	ISA	null	127	144	0	ovarian carcinoma	Ovarian Carcinoma	C0029925	Neoplastic Process	A new and abnormal growth of tissue in which the growth is uncontrolled and progressive. The growths may be malignant or benign.	Neoplastic Process. null	74	86	0	malignancies	Malignant Neoplasms	C0006826	Neoplastic Process	A new and abnormal growth of tissue in which the growth is uncontrolled and progressive. The growths may be malignant or benign.	new abnormal tissue that grows by excessive cellular division and proliferation more rapidly than normal and continues to grow after the stimuli that initiated the new growth cease; tumors perform no useful body function and may be benign or malignant; benign neoplasms are a noncancerous growth that does not invade nearby tissue or spread to other parts of the body; malignant neoplasms or cancer show a greater degree of anaplasia and have the properties of invasion and metastasis; neoplasm terms herein do not distinguish between benign or malignant states, use references listed to cover this concept.	The placental isozyme (PLAP) is an oncofetal antigen expressed in several malignancies including choriocarcinoma, seminoma and ovarian carcinoma.	<div>The placental isozyme (PLAP) is an oncofetal antigen expressed in several <strong>malignancies</strong> including choriocarcinoma, seminoma and <strong>ovarian carcinoma</strong>.</div>	16372914	uniq_id_b172	"The placental isozyme (PLAP) is an oncofetal antigen expressed in several <span class=""object_text"">malignancies</span> including choriocarcinoma, seminoma and <span class=""subject_text"">ovarian carcinoma</span>."	"""<span class=""subject_text"">ovarian carcinoma</span>"""	"""<span class=""object_text"">malignancies</span>"""
0	null	29	31	ISA	null	4	21	0	placental isozyme	Alkaline phosphatase isoenzyme, placental fraction	C0301811	Amino Acid, Peptide, or Protein	Amino acids and chains of amino acids connected by peptide linkages.	Enzyme. null	35	52	0	oncofetal antigen	oncofetal antigen	C0069494	Amino Acid, Peptide, or Protein	Amino acids and chains of amino acids connected by peptide linkages.	Immunologic Factor. null	The placental isozyme (PLAP) is an oncofetal antigen expressed in several malignancies including choriocarcinoma, seminoma and ovarian carcinoma.	<div>The <strong>placental isozyme</strong> (PLAP) is an <strong>oncofetal antigen</strong> expressed in several malignancies including choriocarcinoma, seminoma and ovarian carcinoma.</div>	16372914	uniq_id_b173	"The <span class=""subject_text"">placental isozyme</span> (PLAP) is an <span class=""object_text"">oncofetal antigen</span> expressed in several malignancies including choriocarcinoma, seminoma and ovarian carcinoma."	"""<span class=""subject_text"">placental isozyme</span>"""	"""<span class=""object_text"">oncofetal antigen</span>"""
0	null	53	62	PART_OF	null	35	52	0	oncofetal antigen	oncofetal antigens	C0069494	Amino Acid, Peptide, or Protein	Amino acids and chains of amino acids connected by peptide linkages.	Immunologic Factor. null	74	86	0	malignancies	Malignant Neoplasms	C0006826	Neoplastic Process	A new and abnormal growth of tissue in which the growth is uncontrolled and progressive. The growths may be malignant or benign.	new abnormal tissue that grows by excessive cellular division and proliferation more rapidly than normal and continues to grow after the stimuli that initiated the new growth cease; tumors perform no useful body function and may be benign or malignant; benign neoplasms are a noncancerous growth that does not invade nearby tissue or spread to other parts of the body; malignant neoplasms or cancer show a greater degree of anaplasia and have the properties of invasion and metastasis; neoplasm terms herein do not distinguish between benign or malignant states, use references listed to cover this concept.	The placental isozyme (PLAP) is an oncofetal antigen expressed in several malignancies including choriocarcinoma, seminoma and ovarian carcinoma.	<div>The placental isozyme (PLAP) is an <strong>oncofetal antigen</strong> expressed in several <strong>malignancies</strong> including choriocarcinoma, seminoma and ovarian carcinoma.</div>	16372914	uniq_id_b174	"The placental isozyme (PLAP) is an <span class=""subject_text"">oncofetal antigen</span> expressed in several <span class=""object_text"">malignancies</span> including choriocarcinoma, seminoma and ovarian carcinoma."	"""<span class=""subject_text"">oncofetal antigen</span>"""	"""<span class=""object_text"">malignancies</span>"""
0	null	0	0	PART_OF	null	4	21	0	placental isozyme	Alkaline phosphatase isoenzyme, placental fraction	C0301811	Amino Acid, Peptide, or Protein	Amino acids and chains of amino acids connected by peptide linkages.	Enzyme. null	74	86	0	malignancies	Malignant Neoplasms	C0006826	Neoplastic Process	A new and abnormal growth of tissue in which the growth is uncontrolled and progressive. The growths may be malignant or benign.	new abnormal tissue that grows by excessive cellular division and proliferation more rapidly than normal and continues to grow after the stimuli that initiated the new growth cease; tumors perform no useful body function and may be benign or malignant; benign neoplasms are a noncancerous growth that does not invade nearby tissue or spread to other parts of the body; malignant neoplasms or cancer show a greater degree of anaplasia and have the properties of invasion and metastasis; neoplasm terms herein do not distinguish between benign or malignant states, use references listed to cover this concept.	The placental isozyme (PLAP) is an oncofetal antigen expressed in several malignancies including choriocarcinoma, seminoma and ovarian carcinoma.	<div>The <strong>placental isozyme</strong> (PLAP) is an oncofetal antigen expressed in several <strong>malignancies</strong> including choriocarcinoma, seminoma and ovarian carcinoma.</div>	16372914	uniq_id_b175	"The <span class=""subject_text"">placental isozyme</span> (PLAP) is an oncofetal antigen expressed in several <span class=""object_text"">malignancies</span> including choriocarcinoma, seminoma and ovarian carcinoma."	"""<span class=""subject_text"">placental isozyme</span>"""	"""<span class=""object_text"">malignancies</span>"""
0	null	0	0	PART_OF	null	35	52	0	oncofetal antigen	oncofetal antigens	C0069494	Amino Acid, Peptide, or Protein	Amino acids and chains of amino acids connected by peptide linkages.	Immunologic Factor. null	97	112	0	choriocarcinoma	Choriocarcinoma	C0008497	Neoplastic Process	A new and abnormal growth of tissue in which the growth is uncontrolled and progressive. The growths may be malignant or benign.	malignant metastatic form of trophoblastic tumors, contains sheets of undifferentiated cytotrophoblasts and syncytiotrophoblasts; characterized by the large amounts of chorionic gonadotropin produced; tissue origins can be placental (fetal) or non-placental.	The placental isozyme (PLAP) is an oncofetal antigen expressed in several malignancies including choriocarcinoma, seminoma and ovarian carcinoma.	<div>The placental isozyme (PLAP) is an <strong>oncofetal antigen</strong> expressed in several malignancies including <strong>choriocarcinoma</strong>, seminoma and ovarian carcinoma.</div>	16372914	uniq_id_b176	"The placental isozyme (PLAP) is an <span class=""subject_text"">oncofetal antigen</span> expressed in several malignancies including <span class=""object_text"">choriocarcinoma</span>, seminoma and ovarian carcinoma."	"""<span class=""subject_text"">oncofetal antigen</span>"""	"""<span class=""object_text"">choriocarcinoma</span>"""
0	null	0	0	PART_OF	null	35	52	0	oncofetal antigen	oncofetal antigens	C0069494	Amino Acid, Peptide, or Protein	Amino acids and chains of amino acids connected by peptide linkages.	Immunologic Factor. null	114	122	0	seminoma	Seminoma	C0036631	Neoplastic Process	A new and abnormal growth of tissue in which the growth is uncontrolled and progressive. The growths may be malignant or benign.	A radiosensitive, malignant neoplasm of the testis, thought to be derived from primordial germ cells of the sexually undifferentiated embryonic gonad. There are three variants: classical (typical), the most common type; anaplastic; and spermatocytic. The classical seminoma is composed of fairly well differentiated sheets or cords of uniform polygonal or round cells (seminoma cells), each cell having abundant clear cytoplasm, distinct cell membranes, a centrally placed round nucleus, and one or more nucleoli. In the female, a grossly and histologically identical neoplasm, known as dysgerminoma, occurs. (Dorland, 27th ed)	The placental isozyme (PLAP) is an oncofetal antigen expressed in several malignancies including choriocarcinoma, seminoma and ovarian carcinoma.	<div>The placental isozyme (PLAP) is an <strong>oncofetal antigen</strong> expressed in several malignancies including choriocarcinoma, <strong>seminoma</strong> and ovarian carcinoma.</div>	16372914	uniq_id_b177	"The placental isozyme (PLAP) is an <span class=""subject_text"">oncofetal antigen</span> expressed in several malignancies including choriocarcinoma, <span class=""object_text"">seminoma</span> and ovarian carcinoma."	"""<span class=""subject_text"">oncofetal antigen</span>"""	"""<span class=""object_text"">seminoma</span>"""
0	null	0	0	PART_OF	null	35	52	0	oncofetal antigen	oncofetal antigens	C0069494	Amino Acid, Peptide, or Protein	Amino acids and chains of amino acids connected by peptide linkages.	Immunologic Factor. null	127	144	0	ovarian carcinoma	Ovarian Carcinoma	C0029925	Neoplastic Process	A new and abnormal growth of tissue in which the growth is uncontrolled and progressive. The growths may be malignant or benign.	Neoplastic Process. null	The placental isozyme (PLAP) is an oncofetal antigen expressed in several malignancies including choriocarcinoma, seminoma and ovarian carcinoma.	<div>The placental isozyme (PLAP) is an <strong>oncofetal antigen</strong> expressed in several malignancies including choriocarcinoma, seminoma and <strong>ovarian carcinoma</strong>.</div>	16372914	uniq_id_b178	"The placental isozyme (PLAP) is an <span class=""subject_text"">oncofetal antigen</span> expressed in several malignancies including choriocarcinoma, seminoma and <span class=""object_text"">ovarian carcinoma</span>."	"""<span class=""subject_text"">oncofetal antigen</span>"""	"""<span class=""object_text"">ovarian carcinoma</span>"""
0	null	0	0	PART_OF	null	4	21	0	placental isozyme	Alkaline phosphatase isoenzyme, placental fraction	C0301811	Amino Acid, Peptide, or Protein	Amino acids and chains of amino acids connected by peptide linkages.	Enzyme. null	97	112	0	choriocarcinoma	Choriocarcinoma	C0008497	Neoplastic Process	A new and abnormal growth of tissue in which the growth is uncontrolled and progressive. The growths may be malignant or benign.	malignant metastatic form of trophoblastic tumors, contains sheets of undifferentiated cytotrophoblasts and syncytiotrophoblasts; characterized by the large amounts of chorionic gonadotropin produced; tissue origins can be placental (fetal) or non-placental.	The placental isozyme (PLAP) is an oncofetal antigen expressed in several malignancies including choriocarcinoma, seminoma and ovarian carcinoma.	<div>The <strong>placental isozyme</strong> (PLAP) is an oncofetal antigen expressed in several malignancies including <strong>choriocarcinoma</strong>, seminoma and ovarian carcinoma.</div>	16372914	uniq_id_b179	"The <span class=""subject_text"">placental isozyme</span> (PLAP) is an oncofetal antigen expressed in several malignancies including <span class=""object_text"">choriocarcinoma</span>, seminoma and ovarian carcinoma."	"""<span class=""subject_text"">placental isozyme</span>"""	"""<span class=""object_text"">choriocarcinoma</span>"""
0	null	0	0	PART_OF	null	4	21	0	placental isozyme	Alkaline phosphatase isoenzyme, placental fraction	C0301811	Amino Acid, Peptide, or Protein	Amino acids and chains of amino acids connected by peptide linkages.	Enzyme. null	114	122	0	seminoma	Seminoma	C0036631	Neoplastic Process	A new and abnormal growth of tissue in which the growth is uncontrolled and progressive. The growths may be malignant or benign.	A radiosensitive, malignant neoplasm of the testis, thought to be derived from primordial germ cells of the sexually undifferentiated embryonic gonad. There are three variants: classical (typical), the most common type; anaplastic; and spermatocytic. The classical seminoma is composed of fairly well differentiated sheets or cords of uniform polygonal or round cells (seminoma cells), each cell having abundant clear cytoplasm, distinct cell membranes, a centrally placed round nucleus, and one or more nucleoli. In the female, a grossly and histologically identical neoplasm, known as dysgerminoma, occurs. (Dorland, 27th ed)	The placental isozyme (PLAP) is an oncofetal antigen expressed in several malignancies including choriocarcinoma, seminoma and ovarian carcinoma.	<div>The <strong>placental isozyme</strong> (PLAP) is an oncofetal antigen expressed in several malignancies including choriocarcinoma, <strong>seminoma</strong> and ovarian carcinoma.</div>	16372914	uniq_id_b180	"The <span class=""subject_text"">placental isozyme</span> (PLAP) is an oncofetal antigen expressed in several malignancies including choriocarcinoma, <span class=""object_text"">seminoma</span> and ovarian carcinoma."	"""<span class=""subject_text"">placental isozyme</span>"""	"""<span class=""object_text"">seminoma</span>"""
0	null	0	0	PART_OF	null	4	21	0	placental isozyme	Alkaline phosphatase isoenzyme, placental fraction	C0301811	Amino Acid, Peptide, or Protein	Amino acids and chains of amino acids connected by peptide linkages.	Enzyme. null	127	144	0	ovarian carcinoma	Ovarian Carcinoma	C0029925	Neoplastic Process	A new and abnormal growth of tissue in which the growth is uncontrolled and progressive. The growths may be malignant or benign.	Neoplastic Process. null	The placental isozyme (PLAP) is an oncofetal antigen expressed in several malignancies including choriocarcinoma, seminoma and ovarian carcinoma.	<div>The <strong>placental isozyme</strong> (PLAP) is an oncofetal antigen expressed in several malignancies including choriocarcinoma, seminoma and <strong>ovarian carcinoma</strong>.</div>	16372914	uniq_id_b181	"The <span class=""subject_text"">placental isozyme</span> (PLAP) is an oncofetal antigen expressed in several malignancies including choriocarcinoma, seminoma and <span class=""object_text"">ovarian carcinoma</span>."	"""<span class=""subject_text"">placental isozyme</span>"""	"""<span class=""object_text"">ovarian carcinoma</span>"""
0	null	51	61	ADMINISTERED_TO	null	67	86	0	hepatitis A antigen	Hepatitis A Antigens	C0062523	Immunologic Factor	A biologically active substance whose activities affect or play a role in the functioning of the immune system.	Antigens produced by various strains of HEPATITIS A VIRUS such as the human hepatitis A virus (HEPATITIS A VIRUS, HUMAN).	9	17	0	Subjects	Study Subject	C0681850	Human	Modern man, the only remaining species of the Homo genus.	A matter or an individual that is observed, analyzed, examined, investigated, experimented upon, or/and treated in the course of a particular study.	RESULTS: Subjects seronegative to hepatitis A were vaccinated with hepatitis A antigen.	<div>RESULTS: <strong>Subjects</strong> seronegative to hepatitis A were vaccinated with <strong>hepatitis A antigen</strong>.</div>	16260902	uniq_id_b182	"RESULTS: <span class=""object_text"">Subjects</span> seronegative to hepatitis A were vaccinated with <span class=""subject_text"">hepatitis A antigen</span>."	"""<span class=""subject_text"">hepatitis A antigen</span>"""	"""<span class=""object_text"">Subjects</span>"""
0	null	60	68	AFFECTS	null	54	59	0	genes	Genes	C0017337	Gene or Genome	A specific sequence, or in the case of the genome the complete sequence, of nucleotides along a molecule of DNA or RNA (in the case of some viruses) which represent the functional units of heredity.	segment of the genome that codes for a functional product.	72	89	0	T-cell activation	T-Cell Activation	C1155065	Cell Function	A physiologic function inherent to cells or cell components.	T-Cell Activation involves stimulation of T lymphocytes by receptor interaction with mitogens or cell surface-displayed antigens resulting in biosynthesis of lymphokines, cell proliferation, cell differentiation, and maturation to support immune activity.	The U2 subgroup was associated with overexpression of genes involved in T-cell activation and apoptosis, including NFKB1 and BCL-2.	<div>The U2 subgroup was associated with overexpression of <strong>genes</strong> involved in <strong>T-cell activation</strong> and apoptosis, including NFKB1 and BCL-2.</div>	16288225	uniq_id_b183	"The U2 subgroup was associated with overexpression of <span class=""subject_text"">genes</span> involved in <span class=""object_text"">T-cell activation</span> and apoptosis, including NFKB1 and BCL-2."	"""<span class=""subject_text"">genes</span>"""	"""<span class=""object_text"">T-cell activation</span>"""
0	null	60	68	AFFECTS	null	54	59	0	genes	Genes	C0017337	Gene or Genome	A specific sequence, or in the case of the genome the complete sequence, of nucleotides along a molecule of DNA or RNA (in the case of some viruses) which represent the functional units of heredity.	segment of the genome that codes for a functional product.	94	103	0	apoptosis	Apoptosis	C0162638	Cell Function	A physiologic function inherent to cells or cell components.	active process of selective destruction of differentiated cells in multicellular organisms; important in ontogenesis, tumorigenesis, tissue turnover, lymphocyte selection and function, hormone-induced atrophy, etc.; apoptosis is a specific mechanism involving self- fragmentation of chromatin.	The U2 subgroup was associated with overexpression of genes involved in T-cell activation and apoptosis, including NFKB1 and BCL-2.	<div>The U2 subgroup was associated with overexpression of <strong>genes</strong> involved in T-cell activation and <strong>apoptosis</strong>, including NFKB1 and BCL-2.</div>	16288225	uniq_id_b184	"The U2 subgroup was associated with overexpression of <span class=""subject_text"">genes</span> involved in T-cell activation and <span class=""object_text"">apoptosis</span>, including NFKB1 and BCL-2."	"""<span class=""subject_text"">genes</span>"""	"""<span class=""object_text"">apoptosis</span>"""
0	null	105	114	ISA	null	115	120	0	NFKB1	NFKB1 gene	C1417708	Gene or Genome	A specific sequence, or in the case of the genome the complete sequence, of nucleotides along a molecule of DNA or RNA (in the case of some viruses) which represent the functional units of heredity.	This gene is involved in the regulation of apoptosis, signal transduction and gene transcription.	54	59	0	genes	Genes	C0017337	Gene or Genome	A specific sequence, or in the case of the genome the complete sequence, of nucleotides along a molecule of DNA or RNA (in the case of some viruses) which represent the functional units of heredity.	segment of the genome that codes for a functional product.	The U2 subgroup was associated with overexpression of genes involved in T-cell activation and apoptosis, including NFKB1 and BCL-2.	<div>The U2 subgroup was associated with overexpression of <strong>genes</strong> involved in T-cell activation and apoptosis, including <strong>NFKB1</strong> and BCL-2.</div>	16288225	uniq_id_b185	"The U2 subgroup was associated with overexpression of <span class=""object_text"">genes</span> involved in T-cell activation and apoptosis, including <span class=""subject_text"">NFKB1</span> and BCL-2."	"""<span class=""subject_text"">NFKB1</span>"""	"""<span class=""object_text"">genes</span>"""
